92715275;51.3079503,6.8345958 51.3077769,6.8346914 51.3079371,6.8354349 51.3081104,6.8353394 51.3079503,6.8345958
92715277;51.3101397,6.8326088 51.3098144,6.8328103 51.3100137,6.8337317 51.3103805,6.8335492 51.3102860,6.8327813 51.3101397,6.8326088
92715282;51.3073839,6.8335229 51.3071978,6.8335502 51.3073770,6.8344052 51.3075511,6.8343106 51.3073839,6.8335229
92876293;51.3109436,6.8320117 51.3109009,6.8321001 51.3110457,6.8322380 51.3110315,6.8321148 51.3109436,6.8320117
92876302;51.3111811,6.8331012 51.3117786,6.8332162 51.3121791,6.8329417 51.3120289,6.8292570 51.3113284,6.8297846 51.3113421,6.8313532 51.3112272,6.8322829 51.3111811,6.8331012
92876765;51.3099729,6.8321944 51.3101150,6.8312965 51.3099229,6.8312438 51.3098604,6.8319963 51.3099729,6.8321944
92876767;51.3110048,6.8307001 51.3110133,6.8300912 51.3105933,6.8301562 51.3105651,6.8313936 51.3109242,6.8314110 51.3110048,6.8307001
92876768;51.3090807,6.8321222 51.3090362,6.8327057 51.3089321,6.8326601 51.3089902,6.8321044 51.3090807,6.8321222
92876769;51.3101926,6.8318188 51.3103947,6.8314231 51.3104676,6.8308579 51.3103847,6.8306889 51.3102248,6.8306809 51.3101926,6.8318188
92876770;51.3092411,6.8311018 51.3092496,6.8324118 51.3095336,6.8324321 51.3096205,6.8311289 51.3092411,6.8311018
92876903;51.3085058,6.8311906 51.3082548,6.8327981 51.3080245,6.8327287 51.3081993,6.8310982 51.3085058,6.8311906
92876906;51.3088778,6.8324526 51.3089315,6.8317188 51.3085181,6.8323855 51.3087101,6.8327155 51.3088778,6.8324526
92877807;51.3124474,6.8314299 51.3124918,6.8316333 51.3125944,6.8315760 51.3125499,6.8313726 51.3124474,6.8314299
92877808;51.3130474,6.8322542 51.3128686,6.8323181 51.3129277,6.8327412 51.3131085,6.8326766 51.3130474,6.8322542
92877814;51.3128446,6.8308146 51.3127270,6.8306327 51.3127382,6.8309754 51.3128513,6.8310211 51.3128446,6.8308146
92877817;51.3123984,6.8289958 51.3125515,6.8293560 51.3123242,6.8293757 51.3123984,6.8289958
92877819;51.3132757,6.8313887 51.3134292,6.8325047 51.3137449,6.8323464 51.3135917,6.8318047 51.3135233,6.8312966 51.3132757,6.8313887
92877820;51.3140983,6.8317129 51.3140887,6.8322246 51.3143680,6.8320758 51.3143700,6.8317213 51.3140983,6.8317129
92877822;51.3123503,6.8305806 51.3126745,6.8305556 51.3126823,6.8308140 51.3123580,6.8308390 51.3123503,6.8305806
113484946;51.3063458,6.8222301 51.3062627,6.8224260 51.3065687,6.8227585 51.3066519,6.8225626 51.3063458,6.8222301
113484948;51.3074155,6.8245158 51.3072240,6.8249203 51.3073535,6.8252008 51.3074155,6.8245158
113484951;51.3079360,6.8248293 51.3082664,6.8254183 51.3080360,6.8260816 51.3075968,6.8253101 51.3079360,6.8248293
113484959;51.3065075,6.8245060 51.3062087,6.8251693 51.3064292,6.8254234 51.3067280,6.8247601 51.3065075,6.8245060
113484971;51.3069969,6.8231482 51.3064218,6.8239589 51.3070228,6.8246687 51.3074797,6.8240246 51.3069969,6.8231482
