92715282;51.3073839,6.8335229 51.3073698,6.8334567 51.3071978,6.8335502 51.3072195,6.8336522 51.3072808,6.8339521 51.3073770,6.8344052 51.3075511,6.8343106 51.3073839,6.8335229
92876302;51.3111811,6.8331012 51.3112073,6.8331022 51.3113497,6.8331075 51.3113458,6.8331974 51.3117786,6.8332162 51.3117779,6.8331607 51.3121791,6.8329417 51.3121845,6.8327448 51.3121245,6.8327401 51.3121288,6.8325935 51.3120165,6.8324197 51.3120507,6.8323495 51.3120219,6.8322982 51.3120529,6.8322468 51.3120219,6.8321852 51.3120539,6.8321373 51.3120240,6.8320791 51.3120561,6.8320226 51.3120261,6.8319644 51.3120604,6.8319199 51.3120283,6.8318617 51.3120668,6.8318104 51.3120293,6.8317590 51.3120336,6.8316546 51.3120828,6.8316136 51.3120582,6.8312371 51.3119887,6.8312353 51.3120289,6.8292570 51.3116208,6.8292365 51.3116187,6.8293493 51.3114747,6.8293471 51.3114747,6.8294127 51.3113818,6.8294127 51.3113804,6.8295571 51.3113339,6.8295549 51.3113284,6.8297846 51.3113790,6.8297868 51.3113421,6.8313532 51.3113038,6.8313488 51.3112970,6.8316660 51.3113366,6.8316704 51.3113312,6.8317842 51.3112600,6.8317798 51.3112518,6.8321079 51.3112313,6.8321057 51.3112272,6.8322829 51.3111930,6.8322851 51.3111909,6.8324299 51.3111811,6.8331012
92876765;51.3099729,6.8321944 51.3100968,6.8320145 51.3101150,6.8312965 51.3100934,6.8312529 51.3099229,6.8312438 51.3099218,6.8313365 51.3098741,6.8314038 51.3098604,6.8319963 51.3099729,6.8321944
92876769;51.3101926,6.8318188 51.3103544,6.8318268 51.3103561,6.8317374 51.3103885,6.8317390 51.3103947,6.8314231 51.3103823,6.8314225 51.3103827,6.8314022 51.3103742,6.8314017 51.3103795,6.8311291 51.3104622,6.8311332 51.3104676,6.8308579 51.3103815,6.8308536 51.3103847,6.8306889 51.3102248,6.8306809 51.3102098,6.8314522 51.3101998,6.8314517 51.3101926,6.8318188
92876770;51.3092411,6.8311018 51.3092103,6.8322047 51.3092553,6.8322080 51.3092496,6.8324118 51.3095336,6.8324321 51.3095394,6.8322269 51.3095877,6.8322303 51.3095899,6.8321492 51.3096205,6.8311289 51.3092411,6.8311018
95878444;51.2920702,6.8612797 51.2916655,6.8610481 51.2916204,6.8612522 51.2920243,6.8614835 51.2920702,6.8612797
95878481;51.2937680,6.8623553 51.2937381,6.8624909 51.2941135,6.8627026 51.2941433,6.8625660 51.2937680,6.8623553
95878548;51.2924677,6.8615071 51.2920702,6.8612797 51.2920243,6.8614835 51.2920172,6.8615153 51.2924144,6.8617434 51.2924677,6.8615071
95878584;51.2935142,6.8622440 51.2934967,6.8623254 51.2937154,6.8624455 51.2937330,6.8623636 51.2935142,6.8622440
105035123;51.2918232,6.8296837 51.2919758,6.8297097 51.2919868,6.8295447 51.2919365,6.8295361 51.2919671,6.8290761 51.2920995,6.8290987 51.2920866,6.8292919 51.2921716,6.8293064 51.2921845,6.8291125 51.2921600,6.8291083 51.2921776,6.8288426 51.2918045,6.8287791 51.2918091,6.8287091 51.2915835,6.8286707 51.2915718,6.8288464 51.2915056,6.8288351 51.2914854,6.8291383 51.2915955,6.8291570 51.2915721,6.8295080 51.2917544,6.8295390 51.2917565,6.8295074 51.2918341,6.8295206 51.2918232,6.8296837
